test_csv,idx,mode,key,chosen_budget,best_budget,correct,tokens,utility
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,0,first1,may,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,1,first1,find,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,2,first1,9,256,1024,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,3,first1,is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,4,first1,alice,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,5,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,6,first1,which,1024,256,0,998.0,-0.2923828125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,7,first1,i,1024,1024,1,924.0,0.729296875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,8,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,9,first1,how,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,10,first1,alice,1024,512,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,11,first1,today,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,12,first1,today,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,13,first1,not,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,14,first1,is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,15,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,16,first1,is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,17,first1,this,256,1024,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,18,first1,question,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,19,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,20,first1,this,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,21,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,22,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,23,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,24,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,25,first1,is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,26,first1,which,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,27,first1,it,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,28,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,29,first1,today,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,30,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,31,first1,i,1024,1024,1,780.0,0.771484375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,32,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,33,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,34,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,35,first1,i,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,36,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,37,first1,which,1024,1024,1,1000.0,0.70703125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,38,first1,alice,1024,1024,1,660.0,0.806640625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075335.csv,39,first1,question,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,0,first3_lenbin,5|if|you|follow,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,1,first3_lenbin,31|the|following|translations,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,2,first3_lenbin,2|sort|the|following,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,3,first3_lenbin,3|which|statement|is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,4,first3_lenbin,1|false|and|true,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,5,first3_lenbin,16|here|is|a,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,6,first3_lenbin,26|the|following|translations,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,7,first3_lenbin,5|question|alexis|tells,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,8,first3_lenbin,5|question|fletcher|tells,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,9,first3_lenbin,13|the|following|paragraphs,256,1024,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,10,first3_lenbin,4|sort|the|following,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,11,first3_lenbin,12|the|following|paragraphs,1024,512,1,1021.0,0.70087890625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,12,first3_lenbin,18|alice|bob|claire,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,13,first3_lenbin,2|is|the|following,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,14,first3_lenbin,10|this|svg|path,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,15,first3_lenbin,8|in|the|following,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,16,first3_lenbin,15|alice|bob|and,1024,1024,1,894.0,0.7380859375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,17,first3_lenbin,20|alice|bob|claire,512,256,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,18,first3_lenbin,15|the|following|paragraphs,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,19,first3_lenbin,8|in|the|following,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,20,first3_lenbin,15|it|is|not,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,21,first3_lenbin,26|the|following|translations,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,22,first3_lenbin,4|question|teressa|lies,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,23,first3_lenbin,26|alice|bob|claire,256,1024,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,24,first3_lenbin,4|if|you|follow,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,25,first3_lenbin,1|sort|the|following,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,26,first3_lenbin,8|in|the|following,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,27,first3_lenbin,18|alice|bob|claire,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,28,first3_lenbin,6|if|you|follow,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,29,first3_lenbin,2|is|the|following,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,30,first3_lenbin,29|how|would|a,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,31,first3_lenbin,19|here|is|a,1024,1024,1,973.0,0.71494140625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,32,first3_lenbin,1|true|or|not,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,33,first3_lenbin,0|not|false|and,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,34,first3_lenbin,14|today|anthony|went,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,35,first3_lenbin,3|which|sentence|has,256,1024,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,36,first3_lenbin,5|which|of|the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,37,first3_lenbin,14|today|leslie|went,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,38,first3_lenbin,28|the|following|translations,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075642.csv,39,first3_lenbin,15|alice|bob|and,1024,1024,1,640.0,0.8125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,0,first1,how,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,1,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,2,first1,i,1024,512,1,1011.0,0.70380859375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,3,first1,which,1024,512,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,4,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,5,first1,find,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,6,first1,i,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,7,first1,question,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,8,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,9,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,10,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,11,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,12,first1,how,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,13,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,14,first1,here,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,15,first1,find,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,16,first1,true,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,17,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,18,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,19,first1,1,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,20,first1,alice,1024,512,1,758.0,0.7779296875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,21,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,22,first1,how,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,23,first1,alice,1024,1024,1,745.0,0.78173828125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,24,first1,this,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,25,first1,which,1024,256,0,855.0,-0.25048828125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,26,first1,alice,1024,512,1,612.0,0.820703125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,27,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,28,first1,not,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,29,first1,question,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,30,first1,false,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,31,first1,not,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,32,first1,7,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,33,first1,how,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,34,first1,here,1024,1024,1,863.0,0.74716796875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,35,first1,this,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,36,first1,today,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,37,first1,jane,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,38,first1,here,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_075947.csv,39,first1,the,1024,1024,1,882.0,0.7416015625000001
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,0,first1,find,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,1,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,2,first1,the,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,3,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,4,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,5,first1,today,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,6,first1,this,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,7,first1,false,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,8,first1,it,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,9,first1,today,1024,1024,1,1011.0,0.70380859375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,10,first1,on,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,11,first1,here,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,12,first1,this,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,13,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,14,first1,question,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,15,first1,today,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,16,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,17,first1,this,1024,1024,1,732.0,0.785546875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,18,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,19,first1,today,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,20,first1,on,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,21,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,22,first1,today,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,23,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,24,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,25,first1,on,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,26,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,27,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,28,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,29,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,30,first1,this,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,31,first1,alice,1024,512,1,829.0,0.75712890625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,32,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,33,first1,true,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,34,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,35,first1,false,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,36,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,37,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,38,first1,which,1024,512,1,714.0,0.7908203125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080334.csv,39,first1,find,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,0,first1,in,256,1024,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,1,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,2,first1,alice,1024,512,1,709.0,0.79228515625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,3,first1,on,1024,1024,1,880.0,0.7421875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,4,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,5,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,6,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,7,first1,this,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,8,first1,is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,9,first1,alice,1024,1024,1,781.0,0.77119140625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,10,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,11,first1,here,1024,1024,1,845.0,0.75244140625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,12,first1,alice,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,13,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,14,first1,today,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,15,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,16,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,17,first1,today,1024,1024,1,996.0,0.708203125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,18,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,19,first1,here,1024,1024,1,972.0,0.7152343750000001
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,20,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,21,first1,how,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,22,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,23,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,24,first1,which,1024,256,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,25,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,26,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,27,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,28,first1,not,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,29,first1,in,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,30,first1,is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,31,first1,9,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,32,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,33,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,34,first1,find,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,35,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,36,first1,false,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,37,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,38,first1,5,256,256,0,256.0,-0.075
